EBELN,MATNR,VendorId,VendorName,Qty_Ordered,UOM,Unit_Price_EUR,Total_Value_EUR,Currency,PO_Date,Delivery_Required_Date,Plant,PurchaseGroup,Status,Anomaly
454501061,MAT-RAFx-002,VND-0011,Dynamatic Technologies,6,Airframe,1779743.53,10678461.18,EUR,2022-05-07,2022-06-10,Hyderabad,PG-AIRFRAME,Partially Delivered,
454501062,MAT-FAL8-004,VND-0004,Dassault Reliance Aerospace,10,Avionics,1794358.7,17943587.0,EUR,2021-11-13,2022-03-18,Nagpur,PG-AVIONICS,Partially Delivered,
454501063,MAT-FAL8-004,VND-0004,Dassault Reliance Aerospace,8,Avionics,1962764.11,15702112.88,EUR,2023-07-17,2023-10-07,Bordeaux,PG-AVIONICS,Fully Delivered,
454501064,MAT-MRO-004,VND-0011,Dynamatic Technologies,41,MRO,86829.25,3559999.25,EUR,2019-09-04,2019-12-10,Bordeaux,PG-AVIONICS,Partially Delivered,
454501065,MAT-FAL8-004,VND-0001,Safran Aircraft Engines,10,Avionics,1808691.62,18086916.2,EUR,2023-11-06,2024-01-01,Bordeaux,PG-AVIONICS,Partially Delivered,
454501066,MAT-FAL8-001,VND-0007,Martin Baker Aircraft,8,Airframe,8833251.58,70666012.64,EUR,2021-05-24,2022-05-18,Nagpur,PG-ENGINE,Open,
454501067,MAT-FAL8-002,VND-0012,Bharat Electronics Ltd,7,Airframe,473968.24,3317777.68,EUR,2024-01-08,2024-03-02,Nagpur,PG-AVIONICS,Open,PRICE_DEVIATION_HIGH
454501068,MAT-RAFx-010,VND-0008,Pratt & Whitney,5,Avionics,660521.41,3302607.05,EUR,2019-07-26,2020-04-01,Nagpur,PG-ENGINE,Open,
454501069,MAT-RAFx-010,VND-0002,Thales Group,2,Avionics,636759.6,1273519.2,EUR,2022-10-30,2023-09-07,Nagpur,PG-ENGINE,Fully Delivered,
454501070,MAT-MRO-004,VND-0009,MBDA,39,MRO,90109.84,3514283.76,EUR,2022-08-24,2023-02-11,Merignac,PG-AVIONICS,Partially Delivered,
454501071,MAT-MRO-005,VND-0002,Thales Group,1,MRO,187562.22,187562.22,EUR,2024-02-12,2025-02-11,Hyderabad,PG-AIRFRAME,Fully Delivered,
454501072,MAT-RAFx-003,VND-0009,MBDA,10,Landing Gear,926120.49,9261204.9,EUR,2023-01-25,2023-10-24,Bordeaux,PG-AIRFRAME,Blocked,
454501073,MAT-RAFx-005,VND-0004,Dassault Reliance Aerospace,7,Avionics,4133125.17,28931876.19,EUR,2020-06-01,2021-04-13,Hyderabad,PG-AIRFRAME,Blocked,
454501074,MAT-FAL8-004,VND-0002,Thales Group,8,Avionics,1875377.26,15003018.08,EUR,2024-03-22,2025-01-03,Nagpur,PG-AVIONICS,Fully Delivered,
454501075,MAT-RAFx-010,VND-0001,Safran Aircraft Engines,10,Avionics,576430.7,5764307.0,EUR,2022-11-21,2023-03-28,Bangalore,PG-SAFETY,Fully Delivered,
454501076,MAT-RAFx-003,VND-0003,Tata Advanced Systems Ltd,8,Landing Gear,988110.62,7904884.96,EUR,2021-02-25,2022-01-08,Nagpur,PG-AVIONICS,Fully Delivered,
454501077,MAT-RAFx-006,VND-0001,Safran Aircraft Engines,3,Avionics,3742563.6,11227690.8,EUR,2022-04-27,2022-05-31,Hyderabad,PG-SAFETY,Cancelled,
454501078,MAT-MRO-002,VND-0005,Hindustan Aeronautics Ltd,20,MRO,47.54,950.8,EUR,2020-08-29,2021-02-12,Merignac,PG-SAFETY,Fully Delivered,
454501079,MAT-RAFx-008,VND-0005,Hindustan Aeronautics Ltd,1,Fuel System,388488.61,388488.61,EUR,2024-04-13,2024-10-02,Merignac,PG-AVIONICS,Cancelled,
454501080,MAT-RAFx-007,VND-0009,MBDA,2,Structure,193247.04,386494.08,EUR,2020-12-12,2021-11-30,Merignac,PG-SAFETY,Fully Delivered,
454501081,MAT-RAFx-009,VND-0012,Bharat Electronics Ltd,3,Safety,1197746.75,3593240.25,EUR,2022-06-06,2022-12-03,Nagpur,PG-AVIONICS,Partially Delivered,PRICE_DEVIATION_HIGH
454501082,MAT-RAFx-009,VND-0003,Tata Advanced Systems Ltd,5,Safety,838856.27,4194281.35,EUR,2022-01-05,2022-11-29,Hyderabad,PG-ENGINE,Open,
454501083,MAT-MRO-005,VND-0009,MBDA,4,MRO,194378.67,777514.68,EUR,2020-03-27,2020-10-09,Hyderabad,PG-AVIONICS,Partially Delivered,
454501084,MAT-FAL8-005,VND-0004,Dassault Reliance Aerospace,7,Interior,4111726.08,28782082.56,EUR,2024-01-22,2024-10-23,Bordeaux,PG-AVIONICS,Open,
454501085,MAT-RAFx-007,VND-0010,Elbit Systems India,8,Structure,224896.73,1799173.84,EUR,2020-01-05,2020-12-31,Bordeaux,PG-MRO,Partially Delivered,
454501086,MAT-MRO-005,VND-0004,Dassault Reliance Aerospace,2,MRO,174448.26,348896.52,EUR,2021-05-23,2021-10-25,Hyderabad,PG-AIRFRAME,Fully Delivered,
454501087,MAT-MRO-002,VND-0003,Tata Advanced Systems Ltd,47,MRO,46.8,2199.6,EUR,2019-01-25,2019-12-29,Merignac,PG-AIRFRAME,Open,
454501088,MAT-RAFx-002,VND-0003,Tata Advanced Systems Ltd,4,Airframe,1877793.88,7511175.52,EUR,2020-07-02,2020-10-13,Merignac,PG-AIRFRAME,Blocked,
454501089,MAT-MRO-003,VND-0012,Bharat Electronics Ltd,22,MRO,8662.77,190580.94,EUR,2019-06-24,2019-11-04,Hyderabad,PG-AVIONICS,Open,
454501090,MAT-RAFx-010,VND-0006,Reliance Defence Ltd,8,Avionics,585727.72,4685821.76,EUR,2019-04-25,2020-02-27,Merignac,PG-AIRFRAME,Fully Delivered,
454501091,MAT-RAFx-002,VND-0002,Thales Group,9,Airframe,1741460.69,15673146.21,EUR,2021-11-13,2022-07-13,Merignac,PG-AVIONICS,Open,
454501092,MAT-FAL8-004,VND-0007,Martin Baker Aircraft,3,Avionics,1855406.21,5566218.63,EUR,2020-08-10,2021-01-02,Merignac,PG-MRO,Cancelled,
454501093,MAT-RAFx-006,VND-0002,Thales Group,4,Avionics,3464227.86,13856911.44,EUR,2024-05-11,2024-11-01,Merignac,PG-ENGINE,Partially Delivered,
454501094,MAT-RAFx-003,VND-0015,Honeywell Aerospace India,1,Landing Gear,965884.97,965884.97,EUR,2019-12-31,2020-09-05,Hyderabad,PG-AVIONICS,Fully Delivered,
454501095,MAT-RAFx-010,VND-0010,Elbit Systems India,5,Avionics,604959.86,3024799.3,EUR,2019-08-01,2020-01-16,Nagpur,PG-AIRFRAME,Cancelled,
454501096,MAT-RAFx-001,VND-0014,GE Aviation,3,Airframe,4386670.87,13160012.61,EUR,2019-10-28,2020-05-08,Hyderabad,PG-AIRFRAME,Open,
454501097,MAT-RAFx-004,VND-0010,Elbit Systems India,7,Engine,5904435.08,41331045.56,EUR,2020-07-24,2020-11-05,Bordeaux,PG-MRO,Open,
454501098,MAT-FAL8-002,VND-0006,Reliance Defence Ltd,8,Airframe,316100.2,2528801.6,EUR,2022-11-21,2023-07-20,Bordeaux,PG-AVIONICS,Fully Delivered,
454501099,MAT-FAL8-003,VND-0007,Martin Baker Aircraft,9,Engine,2798701.83,25188316.47,EUR,2021-12-29,2022-10-07,Hyderabad,PG-AIRFRAME,Fully Delivered,
454501100,MAT-MRO-004,VND-0012,Bharat Electronics Ltd,27,MRO,92396.64,2494709.28,EUR,2023-05-10,2023-09-29,Merignac,PG-AVIONICS,Fully Delivered,
454501101,MAT-RAFx-001,VND-0006,Reliance Defence Ltd,9,Airframe,4182478.51,37642306.59,EUR,2019-10-01,2019-12-26,Bordeaux,PG-ENGINE,Open,
454501102,MAT-FAL8-005,VND-0003,Tata Advanced Systems Ltd,9,Interior,4517062.77,40653564.93,EUR,2024-02-13,2024-10-15,Merignac,PG-AVIONICS,Partially Delivered,
454501103,MAT-RAFx-004,VND-0012,Bharat Electronics Ltd,3,Engine,5392165.49,16176496.47,EUR,2019-02-23,2019-10-28,Bangalore,PG-AIRFRAME,Partially Delivered,
454501104,MAT-MRO-001,VND-0014,GE Aviation,39,MRO,79445.72,3098383.08,EUR,2019-03-03,2019-06-16,Merignac,PG-AIRFRAME,Partially Delivered,
454501105,MAT-MRO-004,VND-0014,GE Aviation,27,MRO,86843.84,2344783.68,EUR,2020-01-09,2020-10-05,Nagpur,PG-MRO,Fully Delivered,
454501106,MAT-FAL8-004,VND-0012,Bharat Electronics Ltd,6,Avionics,1882967.99,11297807.94,EUR,2022-08-13,2022-09-18,Merignac,PG-SAFETY,Partially Delivered,
454501107,MAT-RAFx-006,VND-0009,MBDA,3,Avionics,3410433.61,10231300.83,EUR,2023-09-02,2024-05-05,Bangalore,PG-ENGINE,Fully Delivered,
454501108,MAT-MRO-004,VND-0009,MBDA,20,MRO,95081.67,1901633.4,EUR,2021-05-17,2021-09-04,Hyderabad,PG-AVIONICS,Partially Delivered,
454501109,MAT-RAFx-007,VND-0007,Martin Baker Aircraft,10,Structure,195081.49,1950814.9,EUR,2021-03-14,2021-07-16,Bangalore,PG-AIRFRAME,Fully Delivered,
454501110,MAT-FAL8-005,VND-0008,Pratt & Whitney,6,Interior,4302614.37,25815686.22,EUR,2021-04-09,2021-11-19,Hyderabad,PG-AVIONICS,Open,
454501111,MAT-RAFx-009,VND-0002,Thales Group,2,Safety,727310.51,1454621.02,EUR,2022-05-20,2022-12-07,Bangalore,PG-AIRFRAME,Open,
454501112,MAT-RAFx-003,VND-0004,Dassault Reliance Aerospace,10,Landing Gear,875668.51,8756685.1,EUR,2024-02-07,2024-08-13,Merignac,PG-AVIONICS,Open,
454501113,MAT-RAFx-009,VND-0002,Thales Group,10,Safety,788086.64,7880866.4,EUR,2022-02-28,2022-12-02,Nagpur,PG-AIRFRAME,Open,
454501114,MAT-FAL8-002,VND-0013,Collins Aerospace,5,Airframe,343487.44,1717437.2,EUR,2021-10-21,2022-02-27,Nagpur,PG-AVIONICS,Partially Delivered,
454501115,MAT-RAFx-004,VND-0006,Reliance Defence Ltd,7,Engine,5848929.84,40942508.88,EUR,2021-10-28,2022-01-17,Merignac,PG-SAFETY,Fully Delivered,
454501116,MAT-FAL8-003,VND-0008,Pratt & Whitney,10,Engine,2965227.93,29652279.3,EUR,2019-03-18,2019-09-12,Merignac,PG-AIRFRAME,Open,
454501117,MAT-RAFx-008,VND-0015,Honeywell Aerospace India,4,Fuel System,398694.54,1594778.16,EUR,2022-09-01,2022-12-12,Bangalore,PG-SAFETY,Fully Delivered,
454501118,MAT-MRO-005,VND-0011,Dynamatic Technologies,9,MRO,197734.73,1779612.57,EUR,2020-11-30,2021-08-16,Nagpur,PG-SAFETY,Fully Delivered,
454501119,MAT-FAL8-004,VND-0001,Safran Aircraft Engines,7,Avionics,1820689.63,12744827.41,EUR,2022-06-04,2023-05-10,Hyderabad,PG-AIRFRAME,Open,
454501120,MAT-RAFx-001,VND-0003,Tata Advanced Systems Ltd,5,Airframe,4231675.43,21158377.15,EUR,2023-06-22,2023-09-04,Bordeaux,PG-ENGINE,Fully Delivered,
454501121,MAT-RAFx-006,VND-0002,Thales Group,5,Avionics,3745294.88,18726474.4,EUR,2020-12-24,2021-03-09,Hyderabad,PG-ENGINE,Open,
454501122,MAT-MRO-001,VND-0005,Hindustan Aeronautics Ltd,49,MRO,79519.89,3896474.61,EUR,2022-08-24,2022-12-03,Hyderabad,PG-AIRFRAME,Blocked,
454501123,MAT-FAL8-002,VND-0014,GE Aviation,5,Airframe,314928.09,1574640.45,EUR,2023-10-22,2024-10-03,Nagpur,PG-SAFETY,Cancelled,
454501124,MAT-MRO-005,VND-0006,Reliance Defence Ltd,6,MRO,172671.32,1036027.92,EUR,2021-04-26,2022-02-09,Merignac,PG-SAFETY,Fully Delivered,
454501125,MAT-RAFx-002,VND-0012,Bharat Electronics Ltd,4,Airframe,1857526.65,7430106.6,EUR,2022-02-22,2022-03-28,Hyderabad,PG-AVIONICS,Open,
454501126,MAT-MRO-004,VND-0007,Martin Baker Aircraft,5,MRO,87923.31,439616.55,EUR,2023-11-26,2024-08-18,Hyderabad,PG-SAFETY,Fully Delivered,
454501127,MAT-FAL8-005,VND-0002,Thales Group,2,Interior,3985143.7,7970287.4,EUR,2019-08-10,2020-03-30,Nagpur,PG-AIRFRAME,Fully Delivered,
454501128,MAT-FAL8-001,VND-0006,Reliance Defence Ltd,10,Airframe,9479168.42,94791684.2,EUR,2022-12-09,2023-09-08,Bangalore,PG-AVIONICS,Open,
454501129,MAT-MRO-001,VND-0003,Tata Advanced Systems Ltd,41,MRO,71561.64,2934027.24,EUR,2022-03-09,2022-04-24,Merignac,PG-ENGINE,Blocked,
454501130,MAT-FAL8-004,VND-0008,Pratt & Whitney,4,Avionics,1764439.56,7057758.24,EUR,2023-11-13,2023-12-24,Nagpur,PG-ENGINE,Blocked,
454501131,MAT-RAFx-006,VND-0002,Thales Group,3,Avionics,3445001.36,10335004.08,EUR,2021-04-09,2021-06-19,Hyderabad,PG-SAFETY,Partially Delivered,
454501132,MAT-RAFx-007,VND-0011,Dynamatic Technologies,5,Structure,199385.03,996925.15,EUR,2019-04-21,2019-07-07,Nagpur,PG-AVIONICS,Cancelled,
454501133,MAT-RAFx-007,VND-0006,Reliance Defence Ltd,7,Structure,209382.61,1465678.27,EUR,2022-01-01,2022-04-23,Bangalore,PG-MRO,Blocked,
454501134,MAT-RAFx-001,VND-0009,MBDA,10,Airframe,3997432.31,39974323.1,EUR,2023-01-20,2023-12-12,Nagpur,PG-AIRFRAME,Fully Delivered,
454501135,MAT-RAFx-005,VND-0015,Honeywell Aerospace India,8,Avionics,4384585.53,35076684.24,EUR,2021-10-19,2022-04-29,Hyderabad,PG-ENGINE,Open,
454501136,MAT-MRO-002,VND-0012,Bharat Electronics Ltd,1,MRO,48.52,48.52,EUR,2024-04-15,2024-07-18,Bangalore,PG-AIRFRAME,Fully Delivered,
454501137,MAT-RAFx-002,VND-0004,Dassault Reliance Aerospace,4,Airframe,1777010.72,7108042.88,EUR,2022-01-23,2022-05-18,Bordeaux,PG-AVIONICS,Fully Delivered,
454501138,MAT-MRO-004,VND-0001,Safran Aircraft Engines,24,MRO,96618.83,2318851.92,EUR,2019-02-03,2019-08-06,Merignac,PG-MRO,Cancelled,
454501139,MAT-FAL8-005,VND-0007,Martin Baker Aircraft,7,Interior,4100361.87,28702533.09,EUR,2023-08-24,2024-06-26,Nagpur,PG-AIRFRAME,Partially Delivered,
454501140,MAT-RAFx-006,VND-0008,Pratt & Whitney,7,Avionics,3624887.92,25374215.44,EUR,2022-02-06,2023-01-06,Nagpur,PG-MRO,Open,
454501141,MAT-RAFx-010,VND-0012,Bharat Electronics Ltd,10,Avionics,663439.83,6634398.3,EUR,2024-01-30,2024-04-19,Merignac,PG-AIRFRAME,Blocked,
454501142,MAT-RAFx-001,VND-0010,Elbit Systems India,7,Airframe,3933669.8,27535688.6,EUR,2023-03-16,2024-02-28,Hyderabad,PG-SAFETY,Cancelled,
454501143,MAT-MRO-004,VND-0013,Collins Aerospace,3,MRO,94468.69,283406.07,EUR,2023-10-11,2024-06-12,Bangalore,PG-MRO,Partially Delivered,
454501144,MAT-RAFx-004,VND-0004,Dassault Reliance Aerospace,8,Engine,5896485.32,47171882.56,EUR,2020-12-19,2021-09-12,Hyderabad,PG-AIRFRAME,Partially Delivered,
454501145,MAT-FAL8-002,VND-0013,Collins Aerospace,4,Airframe,320387.11,1281548.44,EUR,2020-07-02,2020-12-14,Hyderabad,PG-AVIONICS,Partially Delivered,
454501146,MAT-RAFx-001,VND-0015,Honeywell Aerospace India,7,Airframe,3885957.34,27201701.38,EUR,2019-02-23,2019-06-11,Bangalore,PG-SAFETY,Fully Delivered,
454501147,MAT-FAL8-001,VND-0006,Reliance Defence Ltd,3,Airframe,10197924.1,30593772.3,EUR,2021-05-30,2021-10-30,Bangalore,PG-MRO,Fully Delivered,
454501148,MAT-RAFx-002,VND-0013,Collins Aerospace,10,Airframe,1779581.5,17795815.0,EUR,2024-04-07,2025-03-28,Hyderabad,PG-ENGINE,Partially Delivered,
454501149,MAT-MRO-002,VND-0003,Tata Advanced Systems Ltd,28,MRO,43.06,1205.68,EUR,2022-12-25,2023-03-29,Hyderabad,PG-ENGINE,Fully Delivered,
454501150,MAT-MRO-003,VND-0003,Tata Advanced Systems Ltd,21,MRO,7811.34,164038.14,EUR,2019-07-11,2019-08-23,Bangalore,PG-AVIONICS,Partially Delivered,
454501151,MAT-RAFx-001,VND-0010,Elbit Systems India,9,Airframe,4482639.43,40343754.87,EUR,2019-06-11,2020-04-28,Bordeaux,PG-MRO,Partially Delivered,
454501152,MAT-FAL8-002,VND-0003,Tata Advanced Systems Ltd,4,Airframe,327809.16,1311236.64,EUR,2020-03-30,2020-09-28,Hyderabad,PG-ENGINE,Open,
454501153,MAT-RAFx-002,VND-0005,Hindustan Aeronautics Ltd,2,Airframe,1925273.06,3850546.12,EUR,2022-07-08,2022-08-18,Merignac,PG-AIRFRAME,Fully Delivered,
454501154,MAT-FAL8-005,VND-0015,Honeywell Aerospace India,10,Interior,3946443.87,39464438.7,EUR,2019-10-18,2020-04-09,Merignac,PG-MRO,Partially Delivered,
454501155,MAT-FAL8-002,VND-0015,Honeywell Aerospace India,4,Airframe,314408.97,1257635.88,EUR,2021-10-02,2021-11-12,Merignac,PG-AVIONICS,Partially Delivered,
454501156,MAT-FAL8-004,VND-0007,Martin Baker Aircraft,6,Avionics,2493820.25,14962921.5,EUR,2021-07-12,2021-11-01,Bangalore,PG-SAFETY,Open,PRICE_DEVIATION_HIGH
454501157,MAT-RAFx-002,VND-0002,Thales Group,6,Airframe,2578701.59,15472209.54,EUR,2021-09-18,2022-08-28,Nagpur,PG-AIRFRAME,Fully Delivered,PRICE_DEVIATION_HIGH
454501158,MAT-RAFx-007,VND-0010,Elbit Systems India,1,Structure,211208.06,211208.06,EUR,2021-11-26,2022-09-14,Nagpur,PG-AIRFRAME,Fully Delivered,
454501159,MAT-RAFx-007,VND-0001,Safran Aircraft Engines,6,Structure,197855.78,1187134.68,EUR,2019-06-20,2019-09-22,Merignac,PG-ENGINE,Partially Delivered,
454501160,MAT-MRO-003,VND-0011,Dynamatic Technologies,19,MRO,8156.76,154978.44,EUR,2023-07-15,2024-04-23,Bordeaux,PG-ENGINE,Partially Delivered,
454501161,MAT-RAFx-006,VND-0004,Dassault Reliance Aerospace,5,Avionics,3973427.81,19867139.05,EUR,2019-07-30,2020-06-22,Bordeaux,PG-AVIONICS,Fully Delivered,
454501162,MAT-MRO-001,VND-0007,Martin Baker Aircraft,29,MRO,74084.85,2148460.65,EUR,2023-03-11,2023-08-27,Bangalore,PG-MRO,Fully Delivered,
454501163,MAT-FAL8-004,VND-0004,Dassault Reliance Aerospace,10,Avionics,1855286.31,18552863.1,EUR,2024-01-13,2024-12-31,Merignac,PG-SAFETY,Fully Delivered,
454501164,MAT-RAFx-009,VND-0010,Elbit Systems India,7,Safety,754225.5,5279578.5,EUR,2023-08-21,2024-08-15,Hyderabad,PG-AIRFRAME,Blocked,
454501165,MAT-RAFx-004,VND-0003,Tata Advanced Systems Ltd,6,Engine,5437860.38,32627162.28,EUR,2020-01-16,2020-08-16,Nagpur,PG-ENGINE,Partially Delivered,
454501166,MAT-RAFx-005,VND-0013,Collins Aerospace,6,Avionics,3852231.16,23113386.96,EUR,2020-10-14,2020-11-18,Bangalore,PG-ENGINE,Fully Delivered,
454501167,MAT-RAFx-008,VND-0009,MBDA,2,Fuel System,373043.93,746087.86,EUR,2022-05-17,2022-10-02,Nagpur,PG-SAFETY,Fully Delivered,
454501168,MAT-RAFx-003,VND-0010,Elbit Systems India,7,Landing Gear,977684.05,6843788.35,EUR,2021-06-10,2021-12-19,Merignac,PG-MRO,Fully Delivered,
454501169,MAT-MRO-001,VND-0001,Safran Aircraft Engines,18,MRO,74054.85,1332987.3,EUR,2019-09-12,2020-05-30,Hyderabad,PG-AVIONICS,Open,
454501170,MAT-MRO-004,VND-0001,Safran Aircraft Engines,19,MRO,84902.55,1613148.45,EUR,2023-05-24,2024-04-12,Nagpur,PG-AVIONICS,Blocked,
454501171,MAT-FAL8-003,VND-0001,Safran Aircraft Engines,9,Engine,2987279.45,26885515.05,EUR,2019-03-22,2019-10-10,Merignac,PG-MRO,Fully Delivered,
454501172,MAT-RAFx-010,VND-0005,Hindustan Aeronautics Ltd,6,Avionics,645166.27,3870997.62,EUR,2021-03-30,2021-06-08,Bangalore,PG-AIRFRAME,Fully Delivered,
454501173,MAT-FAL8-003,VND-0005,Hindustan Aeronautics Ltd,8,Engine,2797014.81,22376118.48,EUR,2022-08-05,2022-11-05,Merignac,PG-AIRFRAME,Fully Delivered,
454501174,MAT-RAFx-008,VND-0001,Safran Aircraft Engines,1,Fuel System,358035.05,358035.05,EUR,2020-10-23,2021-07-03,Nagpur,PG-SAFETY,Partially Delivered,
454501175,MAT-RAFx-001,VND-0015,Honeywell Aerospace India,1,Airframe,4038510.13,4038510.13,EUR,2023-05-27,2023-07-18,Merignac,PG-ENGINE,Open,
454501176,MAT-FAL8-001,VND-0012,Bharat Electronics Ltd,10,Airframe,9943274.3,99432743.0,EUR,2021-02-16,2021-08-03,Bangalore,PG-MRO,Fully Delivered,
454501177,MAT-RAFx-004,VND-0003,Tata Advanced Systems Ltd,6,Engine,5818467.51,34910805.06,EUR,2023-03-23,2024-02-15,Hyderabad,PG-MRO,Cancelled,
454501178,MAT-RAFx-004,VND-0009,MBDA,9,Engine,5271660.63,47444945.67,EUR,2021-09-05,2022-06-12,Hyderabad,PG-AVIONICS,Blocked,
454501179,MAT-RAFx-003,VND-0005,Hindustan Aeronautics Ltd,5,Landing Gear,982129.97,4910649.85,EUR,2020-12-23,2021-11-03,Bordeaux,PG-AIRFRAME,Fully Delivered,
454501180,MAT-RAFx-003,VND-0008,Pratt & Whitney,1,Landing Gear,906296.27,906296.27,EUR,2022-10-05,2023-02-22,Hyderabad,PG-AIRFRAME,Fully Delivered,
454501181,MAT-FAL8-001,VND-0004,Dassault Reliance Aerospace,10,Airframe,9897635.85,98976358.5,EUR,2021-11-18,2022-05-27,Hyderabad,PG-AVIONICS,Fully Delivered,
454501182,MAT-MRO-002,VND-0002,Thales Group,9,MRO,42.98,386.82,EUR,2021-01-14,2021-08-29,Bangalore,PG-AVIONICS,Blocked,
454501183,MAT-FAL8-003,VND-0004,Dassault Reliance Aerospace,2,Engine,2700471.62,5400943.24,EUR,2019-12-03,2020-06-07,Merignac,PG-AVIONICS,Blocked,
454501184,MAT-FAL8-005,VND-0015,Honeywell Aerospace India,2,Interior,4364657.47,8729314.94,EUR,2020-05-07,2020-06-14,Merignac,PG-MRO,Cancelled,
454501185,MAT-MRO-002,VND-0008,Pratt & Whitney,23,MRO,43.31,996.13,EUR,2024-03-13,2025-01-18,Bordeaux,PG-MRO,Open,
454501186,MAT-MRO-002,VND-0007,Martin Baker Aircraft,33,MRO,62.27,2054.91,EUR,2021-06-22,2021-12-08,Hyderabad,PG-AVIONICS,Partially Delivered,PRICE_DEVIATION_HIGH
454501187,MAT-RAFx-010,VND-0004,Dassault Reliance Aerospace,7,Avionics,587923.19,4115462.33,EUR,2020-07-19,2021-05-16,Merignac,PG-AIRFRAME,Fully Delivered,
454501188,MAT-RAFx-008,VND-0002,Thales Group,4,Fuel System,356603.42,1426413.68,EUR,2024-01-08,2024-02-25,Bangalore,PG-AIRFRAME,Fully Delivered,
454501189,MAT-RAFx-009,VND-0004,Dassault Reliance Aerospace,10,Safety,804899.13,8048991.3,EUR,2021-04-08,2021-11-24,Nagpur,PG-MRO,Partially Delivered,
454501190,MAT-RAFx-007,VND-0003,Tata Advanced Systems Ltd,4,Structure,276103.29,1104413.16,EUR,2020-08-12,2021-07-13,Bangalore,PG-MRO,Partially Delivered,PRICE_DEVIATION_HIGH
454501191,MAT-RAFx-010,VND-0014,GE Aviation,4,Avionics,587287.07,2349148.28,EUR,2022-10-27,2022-12-31,Hyderabad,PG-AVIONICS,Open,
454501192,MAT-RAFx-001,VND-0011,Dynamatic Technologies,8,Airframe,4151563.95,33212511.6,EUR,2019-02-12,2019-06-12,Bordeaux,PG-AIRFRAME,Blocked,
454501193,MAT-MRO-005,VND-0006,Reliance Defence Ltd,8,MRO,232376.06,1859008.48,EUR,2021-09-27,2022-03-02,Nagpur,PG-AVIONICS,Fully Delivered,PRICE_DEVIATION_HIGH
454501194,MAT-MRO-002,VND-0009,MBDA,11,MRO,46.84,515.24,EUR,2023-05-07,2023-07-24,Nagpur,PG-MRO,Open,
454501195,MAT-MRO-001,VND-0012,Bharat Electronics Ltd,23,MRO,80877.52,1860182.96,EUR,2020-06-11,2021-03-17,Nagpur,PG-ENGINE,Partially Delivered,
454501196,MAT-FAL8-001,VND-0015,Honeywell Aerospace India,9,Airframe,9917279.97,89255519.73,EUR,2023-10-22,2024-09-21,Bangalore,PG-AIRFRAME,Fully Delivered,
454501197,MAT-RAFx-005,VND-0007,Martin Baker Aircraft,4,Avionics,4204544.69,16818178.76,EUR,2019-10-18,2020-05-17,Hyderabad,PG-ENGINE,Fully Delivered,
454501198,MAT-RAFx-007,VND-0012,Bharat Electronics Ltd,2,Structure,199713.09,399426.18,EUR,2024-05-09,2024-12-18,Bangalore,PG-MRO,Fully Delivered,
454501199,MAT-MRO-002,VND-0003,Tata Advanced Systems Ltd,17,MRO,47.95,815.15,EUR,2020-12-15,2021-07-02,Nagpur,PG-ENGINE,Partially Delivered,
