OpportunityId,AccountId,AccountName,OpportunityName,Product,Quantity,Amount_EUR,Stage,Probability,CloseDate,CreatedDate,SalesRep,LeadSource,CycleLength_Days,Anomaly,Region
OPP01078,ACC0017,GE Aviation India,Spare Parts Package — Indonesia (2 units),Spare Parts Package,2,3548911.21,Negotiation,75,2022-06-24,2018-12-02,Isabelle Bernard,Government RFP,,,Asia
OPP01079,ACC0028,Belgian Air Force,Offset Industrial Package — Croatia (1 units),Offset Industrial Package,1,14032666.11,Closed Lost,0,2026-04-17,2023-06-17,Marc Dupont,Government RFP,1035.0,,Europe
OPP01080,ACC0029,Finnish Air Force,Spare Parts Package — Spain (1 units),Spare Parts Package,1,2237497.72,Prospecting,10,2026-10-11,2022-12-01,Jean-Pierre Martin,Air Show,,,Europe
OPP01081,ACC0027,Swiss Air Force,Training Program — Indonesia (2 units),Training Program,2,6593730.39,Closed Won,100,2023-06-11,2021-08-28,Marc Dupont,Referral,652.0,,Asia
OPP01082,ACC0020,Rolls-Royce India,Spare Parts Package — Germany (2 units),Spare Parts Package,2,4067740.24,Negotiation,75,2021-01-08,2020-07-06,Isabelle Bernard,Referral,,,Europe
OPP01083,ACC0007,Indonesian Air Force,Training Program — Indonesia (8 units),Training Program,8,26510440.65,Closed Won,100,2022-01-27,2018-05-13,Jean-Pierre Martin,Air Show,1355.0,,Asia
OPP01084,ACC0007,Indonesian Air Force,Falcon 6X — Indonesia (1 units),Falcon 6X,1,49393663.15,Qualification,25,2020-08-12,2018-07-23,Isabelle Bernard,Government RFP,,,Asia
OPP01085,ACC0027,Swiss Air Force,Falcon 8X — Indonesia (2 units),Falcon 8X,2,108881748.96,Closed Won,100,2024-05-24,2021-02-19,Jean-Pierre Martin,Air Show,1190.0,,Asia
OPP01086,ACC0013,Tata Advanced Systems,Falcon 10X — France (1 units),Falcon 10X,1,66243080.93,Prospecting,10,2022-07-04,2020-05-31,Antoine Morel,Direct Contact,,,Europe
OPP01087,ACC0027,Swiss Air Force,Falcon 10X — Indonesia (12 units),Falcon 10X,12,810991430.13,Negotiation,75,2019-06-19,2018-07-19,Sophie Leclerc,Referral,,,Asia
OPP01088,ACC0012,Dassault Reliance Aerospace,Falcon 8X — Egypt (10 units),Falcon 8X,10,669803714.25,Negotiation,75,2025-08-17,2021-08-20,Jean-Pierre Martin,Diplomatic Channel,,,Africa
OPP01089,ACC0018,Honeywell India,Upgrade EW Suite — Croatia (4 units),Upgrade EW Suite,4,32747693.33,Closed Lost,0,2024-07-19,2022-07-01,Isabelle Bernard,Government RFP,749.0,,Europe
OPP01090,ACC0014,HAL (Hindustan Aeronautics),Rafale F4 — UAE (5 units),Rafale F4,5,512933782.52,Proposal,50,2019-07-15,2017-12-06,Sophie Leclerc,Air Show,,,Middle East
OPP01091,ACC0004,UAE Air Force,Rafale F4 — UAE (8 units),Rafale F4,8,659740859.69,Closed Won,100,2020-01-07,2017-02-23,Isabelle Bernard,Government RFP,1048.0,,Middle East
OPP01092,ACC0002,Indian Navy,Training Program — Egypt (2 units),Training Program,2,5712810.25,Closed Won,100,2026-10-01,2023-08-16,Marc Dupont,Referral,1142.0,,Africa
OPP01093,ACC0020,Rolls-Royce India,Training Program — Germany (11 units),Training Program,11,29574589.36,Qualification,25,2023-08-20,2022-08-29,Sophie Leclerc,Referral,,,Europe
OPP01094,ACC0018,Honeywell India,Spare Parts Package — Croatia (8 units),Spare Parts Package,8,17765722.18,Qualification,25,2025-04-01,2022-10-05,Sophie Leclerc,Air Show,,,Europe
OPP01095,ACC0019,Collins Aerospace India,Falcon 10X — Spain (7 units),Falcon 10X,7,472110921.19,Closed Lost,0,2023-12-06,2020-06-12,Jean-Pierre Martin,Government RFP,1272.0,,Europe
OPP01096,ACC0015,MBDA India,Training Program — Greece (2 units),Training Program,2,6441046.79,Prospecting,10,2022-07-12,2019-09-13,Sophie Leclerc,Referral,,,Europe
OPP01097,ACC0006,Qatar Emiri Air Force,Rafale F3-R — Qatar (8 units),Rafale F3-R,8,754967268.84,Proposal,50,2022-12-27,2022-01-29,Antoine Morel,Air Show,,,Middle East
OPP01098,ACC0004,UAE Air Force,MRO Contract Rafale — UAE (7 units),MRO Contract Rafale,7,31976693.27,Negotiation,75,2024-07-18,2021-06-14,Marc Dupont,Air Show,,,Middle East
OPP01099,ACC0021,Boeing India,Training Program — India (5 units),Training Program,5,14414013.04,Negotiation,75,2021-11-26,2017-07-21,Isabelle Bernard,Government RFP,,,Asia
OPP01100,ACC0016,Reliance Defence,Falcon 10X — Qatar (4 units),Falcon 10X,4,291242289.29,Proposal,50,2027-04-26,2023-08-31,Isabelle Bernard,Diplomatic Channel,,,Middle East
OPP01101,ACC0013,Tata Advanced Systems,Spare Parts Package — France (2 units),Spare Parts Package,2,4217392.63,Closed Lost,0,2021-04-08,2019-10-17,Jean-Pierre Martin,Air Show,539.0,,Europe
OPP01102,ACC0027,Swiss Air Force,Rafale F3-R — Indonesia (10 units),Rafale F3-R,10,836868126.05,Negotiation,75,2019-07-13,2017-09-27,Sophie Leclerc,Diplomatic Channel,,,Asia
OPP01103,ACC0005,Hellenic Air Force,Spare Parts Package — Greece (7 units),Spare Parts Package,7,13550118.78,Closed Won,100,2023-08-04,2019-06-20,Marc Dupont,Direct Contact,1506.0,,Europe
OPP01104,ACC0030,Kuwait Air Force,Falcon 6X — Germany (3 units),Falcon 6X,3,146571969.88,Negotiation,75,2025-02-06,2020-11-24,Antoine Morel,Referral,,,Europe
OPP01105,ACC0011,Thales Group,Rafale F3-R — India (2 units),Rafale F3-R,2,162994256.59,Negotiation,75,2025-12-08,2023-12-24,Sophie Leclerc,Government RFP,,,Asia
OPP01106,ACC0030,Kuwait Air Force,MRO Contract Rafale — Germany (11 units),MRO Contract Rafale,11,47896001.46,Proposal,50,2021-11-25,2019-02-07,Sophie Leclerc,Air Show,,,Europe
OPP01107,ACC0027,Swiss Air Force,Training Program — Indonesia (7 units),Training Program,7,19954541.14,Closed Lost,0,2019-09-02,2018-12-29,Sophie Leclerc,Air Show,247.0,,Asia
OPP01108,ACC0030,Kuwait Air Force,Offset Industrial Package — Germany (6 units),Offset Industrial Package,6,102677621.33,Prospecting,10,2025-03-04,2023-07-17,Isabelle Bernard,Air Show,,,Europe
OPP01109,ACC0005,Hellenic Air Force,Rafale F3-R — Greece (1 units),Rafale F3-R,1,91816201.71,Closed Won,100,2023-06-14,2020-04-05,Antoine Morel,Government RFP,1165.0,,Europe
OPP01110,ACC0026,Singapore Air Force,Falcon 8X — Qatar (2 units),Falcon 8X,2,105599728.7,Negotiation,75,2025-02-16,2020-10-06,Marc Dupont,Diplomatic Channel,,,Middle East
OPP01111,ACC0006,Qatar Emiri Air Force,Falcon 10X — Qatar (11 units),Falcon 10X,11,821657095.14,Negotiation,75,2025-12-22,2021-02-01,Marc Dupont,Referral,,,Middle East
OPP01112,ACC0003,Armée de l'Air française,MRO Contract Rafale — France (9 units),MRO Contract Rafale,9,48706104.99,Negotiation,75,2025-06-10,2023-09-07,Antoine Morel,Air Show,,,Europe
OPP01113,ACC0010,Safran Group,Falcon 8X — Germany (7 units),Falcon 8X,7,464889456.05,Proposal,50,2019-01-04,2018-08-04,Sophie Leclerc,Diplomatic Channel,,,Europe
OPP01114,ACC0030,Kuwait Air Force,Spare Parts Package — Germany (6 units),Spare Parts Package,6,10942707.08,Qualification,25,2020-05-13,2018-01-01,Jean-Pierre Martin,Referral,,,Europe
OPP01115,ACC0010,Safran Group,Upgrade EW Suite — Germany (8 units),Upgrade EW Suite,8,73356767.98,Qualification,25,2026-12-18,2022-11-29,Marc Dupont,Referral,,,Europe
OPP01116,ACC0002,Indian Navy,Spare Parts Package — Egypt (10 units),Spare Parts Package,10,19503765.71,Proposal,50,2020-07-29,2020-02-06,Antoine Morel,Diplomatic Channel,,,Africa
OPP01117,ACC0014,HAL (Hindustan Aeronautics),MRO Contract Rafale — UAE (10 units),MRO Contract Rafale,10,44344418.95,Negotiation,75,2026-10-17,2022-02-07,Marc Dupont,Referral,,,Middle East
OPP01118,ACC0007,Indonesian Air Force,Rafale F4 — Indonesia (1 units),Rafale F4,1,94969420.04,Negotiation,75,2019-09-27,2018-08-26,Antoine Morel,Referral,,,Asia
OPP01119,ACC0024,Royal Saudi Air Force,Offset Industrial Package — UAE (9 units),Offset Industrial Package,9,141654973.0,Negotiation,75,2021-01-05,2020-05-28,Marc Dupont,Air Show,,,Middle East
OPP01120,ACC0018,Honeywell India,Training Program — Croatia (1 units),Training Program,1,2745592.77,Qualification,25,2026-08-21,2023-08-27,Marc Dupont,Air Show,,,Europe
OPP01121,ACC0005,Hellenic Air Force,Spare Parts Package — Greece (6 units),Spare Parts Package,6,12576911.93,Prospecting,10,2018-01-10,2017-01-03,Marc Dupont,Referral,,,Europe
OPP01122,ACC0024,Royal Saudi Air Force,Upgrade EW Suite — UAE (11 units),Upgrade EW Suite,11,100105041.32,Qualification,25,2024-01-07,2023-04-16,Marc Dupont,Government RFP,,,Middle East
OPP01123,ACC0024,Royal Saudi Air Force,Falcon 6X — UAE (7 units),Falcon 6X,7,323053747.05,Proposal,50,2018-05-01,2017-11-27,Isabelle Bernard,Referral,,,Middle East
OPP01124,ACC0004,UAE Air Force,Falcon 6X — UAE (11 units),Falcon 6X,11,515351130.34,Proposal,50,2022-07-14,2021-09-27,Marc Dupont,Referral,,,Middle East
OPP01125,ACC0014,HAL (Hindustan Aeronautics),Offset Industrial Package — UAE (5 units),Offset Industrial Package,5,67649294.31,Closed Won,100,2023-12-11,2021-11-21,Antoine Morel,Government RFP,750.0,,Middle East
OPP01126,ACC0013,Tata Advanced Systems,Falcon 6X — France (5 units),Falcon 6X,5,200409125.75,Qualification,25,2025-03-04,2023-03-21,Jean-Pierre Martin,Referral,,,Europe
OPP01127,ACC0013,Tata Advanced Systems,Offset Industrial Package — France (11 units),Offset Industrial Package,11,163077141.96,Proposal,50,2023-12-24,2019-01-22,Isabelle Bernard,Air Show,,,Europe
OPP01128,ACC0015,MBDA India,Falcon 8X — Greece (9 units),Falcon 8X,9,530588015.68,Negotiation,75,2024-08-08,2020-07-07,Marc Dupont,Direct Contact,,,Europe
OPP01129,ACC0001,Indian Air Force,MRO Contract Rafale — India (7 units),MRO Contract Rafale,7,34648801.87,Negotiation,75,2024-12-24,2021-08-08,Jean-Pierre Martin,Direct Contact,,,Asia
OPP01130,ACC0017,GE Aviation India,Rafale F4 — Indonesia (3 units),Rafale F4,3,294850331.08,Closed Won,100,2023-11-22,2020-05-23,Antoine Morel,Referral,1278.0,,Asia
OPP01131,ACC0022,Lockheed Martin India,Falcon 8X — Egypt (10 units),Falcon 8X,10,607788519.28,Closed Won,100,2023-11-21,2023-05-06,Isabelle Bernard,Government RFP,199.0,,Africa
OPP01132,ACC0029,Finnish Air Force,Spare Parts Package — Spain (11 units),Spare Parts Package,11,18739288.78,Negotiation,75,2023-05-12,2022-10-23,Jean-Pierre Martin,Air Show,,,Europe
OPP01133,ACC0027,Swiss Air Force,Falcon 10X — Indonesia (11 units),Falcon 10X,11,727744606.79,Prospecting,10,2025-07-17,2023-09-01,Antoine Morel,Direct Contact,,,Asia
OPP01134,ACC0023,Egyptian Air Force,MRO Contract Rafale — France (1 units),MRO Contract Rafale,1,4432164.02,Closed Won,100,2027-12-13,2023-07-23,Jean-Pierre Martin,Government RFP,1604.0,,Europe
OPP01135,ACC0016,Reliance Defence,Upgrade EW Suite — Qatar (3 units),Upgrade EW Suite,3,24446754.62,Qualification,25,2026-08-03,2022-07-22,Sophie Leclerc,Referral,,,Middle East
OPP01136,ACC0001,Indian Air Force,Falcon 10X — India (12 units),Falcon 10X,12,1032072830.07,Closed Won,100,2020-10-25,2017-01-27,Sophie Leclerc,Air Show,1367.0,,Asia
OPP01137,ACC0001,Indian Air Force,Rafale F4 — India (1 units),Rafale F4,1,85111129.43,Negotiation,75,2019-12-28,2018-05-11,Sophie Leclerc,Air Show,,,Asia
OPP01138,ACC0023,Egyptian Air Force,Training Program — France (1 units),Training Program,1,3299453.81,Proposal,50,2022-11-27,2021-12-23,Marc Dupont,Direct Contact,,,Europe
OPP01139,ACC0007,Indonesian Air Force,Training Program — Indonesia (3 units),Training Program,3,9864731.58,Proposal,50,2026-10-24,2023-02-18,Isabelle Bernard,Diplomatic Channel,,,Asia
OPP01140,ACC0027,Swiss Air Force,Rafale F4 — Indonesia (7 units),Rafale F4,7,594426151.0,Qualification,25,2022-01-29,2017-03-30,Sophie Leclerc,Government RFP,,,Asia
OPP01141,ACC0010,Safran Group,Upgrade EW Suite — Germany (12 units),Upgrade EW Suite,12,101749305.48,Negotiation,75,2021-02-12,2019-04-01,Marc Dupont,Air Show,,,Europe
OPP01142,ACC0004,UAE Air Force,Offset Industrial Package — UAE (8 units),Offset Industrial Package,8,115224218.67,Proposal,50,2024-03-30,2020-02-02,Jean-Pierre Martin,Direct Contact,,,Middle East
OPP01143,ACC0016,Reliance Defence,Spare Parts Package — Qatar (7 units),Spare Parts Package,7,12522299.43,Negotiation,75,2023-08-03,2020-03-06,Isabelle Bernard,Air Show,,,Middle East
OPP01144,ACC0010,Safran Group,Offset Industrial Package — Germany (5 units),Offset Industrial Package,5,64516879.71,Proposal,50,2026-03-10,2023-12-15,Sophie Leclerc,Direct Contact,,,Europe
OPP01145,ACC0002,Indian Navy,Training Program — Egypt (5 units),Training Program,5,12791040.28,Proposal,50,2021-11-04,2018-10-11,Sophie Leclerc,Referral,,,Africa
OPP01146,ACC0002,Indian Navy,Upgrade EW Suite — Egypt (7 units),Upgrade EW Suite,7,56219158.6,Closed Won,100,2021-03-05,2018-12-16,Antoine Morel,Referral,810.0,,Africa
OPP01147,ACC0029,Finnish Air Force,Training Program — Spain (12 units),Training Program,12,39873570.12,Proposal,50,2023-02-03,2018-07-28,Marc Dupont,Direct Contact,,,Europe
OPP01148,ACC0014,HAL (Hindustan Aeronautics),Rafale F4 — UAE (11 units),Rafale F4,11,1039903951.33,Negotiation,75,2023-07-20,2022-04-17,Antoine Morel,Diplomatic Channel,,,Middle East
OPP01149,ACC0016,Reliance Defence,Upgrade EW Suite — Qatar (5 units),Upgrade EW Suite,5,35553063.63,Negotiation,75,2024-02-20,2020-08-20,Marc Dupont,Diplomatic Channel,,,Middle East
OPP01150,ACC0016,Reliance Defence,Offset Industrial Package — Qatar (7 units),Offset Industrial Package,7,91378454.1,Closed Won,100,2018-06-20,2017-05-01,Sophie Leclerc,Air Show,415.0,,Middle East
OPP01151,ACC0014,HAL (Hindustan Aeronautics),Rafale F4 — UAE (8 units),Rafale F4,8,859005331.24,Proposal,50,2023-11-21,2022-05-06,Sophie Leclerc,Air Show,,,Middle East
OPP01152,ACC0021,Boeing India,Falcon 8X — India (12 units),Falcon 8X,12,804774135.85,Closed Lost,0,2022-04-21,2021-09-17,Antoine Morel,Referral,216.0,,Asia
OPP01153,ACC0005,Hellenic Air Force,Rafale F4 — Greece (1 units),Rafale F4,1,104883852.8,Proposal,50,2020-02-29,2017-10-26,Antoine Morel,Air Show,,,Europe
OPP01154,ACC0030,Kuwait Air Force,Falcon 8X — Germany (6 units),Falcon 8X,6,317627388.71,Proposal,50,2025-11-11,2022-01-16,Antoine Morel,Diplomatic Channel,,,Europe
OPP01155,ACC0015,MBDA India,Falcon 6X — Greece (4 units),Falcon 6X,4,166634726.89,Closed Won,100,2023-06-02,2021-11-28,Sophie Leclerc,Government RFP,551.0,,Europe
OPP01156,ACC0023,Egyptian Air Force,Spare Parts Package — France (9 units),Spare Parts Package,9,19666829.98,Prospecting,10,2019-07-16,2019-02-27,Jean-Pierre Martin,Government RFP,,,Europe
OPP01157,ACC0005,Hellenic Air Force,Rafale F3-R — Greece (3 units),Rafale F3-R,3,301856571.93,Closed Won,100,2024-06-18,2021-01-12,Antoine Morel,Air Show,1253.0,,Europe
OPP01158,ACC0028,Belgian Air Force,MRO Contract Rafale — Croatia (3 units),MRO Contract Rafale,3,15820625.43,Negotiation,75,2027-11-02,2022-12-04,Sophie Leclerc,Diplomatic Channel,,,Europe
OPP01159,ACC0025,Malaysian RMAF,Training Program — Greece (9 units),Training Program,9,25802059.02,Closed Won,100,2024-12-15,2023-12-09,Jean-Pierre Martin,Direct Contact,372.0,,Europe
OPP01160,ACC0001,Indian Air Force,Spare Parts Package — India (11 units),Spare Parts Package,11,21182380.3,Negotiation,75,2018-10-03,2017-10-18,Antoine Morel,Referral,,,Asia
OPP01161,ACC0007,Indonesian Air Force,Rafale F4 — Indonesia (2 units),Rafale F4,2,189926597.87,Negotiation,75,2019-09-05,2017-07-30,Jean-Pierre Martin,Government RFP,,,Asia
OPP01162,ACC0030,Kuwait Air Force,Falcon 10X — Germany (5 units),Falcon 10X,5,362672971.13,Prospecting,10,2022-02-22,2021-01-05,Marc Dupont,Air Show,,,Europe
OPP01163,ACC0007,Indonesian Air Force,Upgrade EW Suite — Indonesia (10 units),Upgrade EW Suite,10,73793561.61,Closed Lost,0,2025-11-09,2022-10-22,Marc Dupont,Direct Contact,1114.0,,Asia
OPP01164,ACC0001,Indian Air Force,Offset Industrial Package — India (1 units),Offset Industrial Package,1,15206737.28,Negotiation,75,2019-12-19,2018-03-31,Jean-Pierre Martin,Air Show,,,Asia
OPP01165,ACC0016,Reliance Defence,MRO Contract Rafale — Qatar (7 units),MRO Contract Rafale,7,32489251.6,Closed Won,100,2021-05-01,2020-10-02,Sophie Leclerc,Government RFP,211.0,,Middle East
OPP01166,ACC0004,UAE Air Force,Upgrade EW Suite — UAE (12 units),Upgrade EW Suite,12,91092744.1,Qualification,25,2018-05-10,2017-09-13,Antoine Morel,Diplomatic Channel,,,Middle East
OPP01167,ACC0022,Lockheed Martin India,Rafale F3-R — Egypt (6 units),Rafale F3-R,6,617931078.89,Negotiation,75,2025-05-07,2021-09-01,Jean-Pierre Martin,Diplomatic Channel,,,Africa
OPP01168,ACC0024,Royal Saudi Air Force,Training Program — UAE (3 units),Training Program,3,8380372.7,Qualification,25,2020-07-01,2017-06-20,Antoine Morel,Government RFP,,,Middle East
OPP01169,ACC0012,Dassault Reliance Aerospace,MRO Contract Rafale — Egypt (7 units),MRO Contract Rafale,7,34764722.19,Prospecting,10,2020-02-10,2019-07-22,Jean-Pierre Martin,Government RFP,,,Africa
OPP01170,ACC0020,Rolls-Royce India,Upgrade EW Suite — Germany (10 units),Upgrade EW Suite,10,88647067.32,Negotiation,75,2017-09-28,2017-03-16,Isabelle Bernard,Direct Contact,,,Europe
OPP01171,ACC0024,Royal Saudi Air Force,Falcon 8X — UAE (7 units),Falcon 8X,7,445368561.25,Qualification,25,2025-11-11,2023-03-01,Jean-Pierre Martin,Diplomatic Channel,,,Middle East
OPP01172,ACC0019,Collins Aerospace India,MRO Contract Rafale — Spain (6 units),MRO Contract Rafale,6,27242810.66,Closed Lost,0,2023-06-24,2021-11-24,Sophie Leclerc,Air Show,577.0,,Europe
OPP01173,ACC0018,Honeywell India,Offset Industrial Package — Croatia (1 units),Offset Industrial Package,1,13772066.49,Negotiation,75,2027-10-04,2023-01-06,Jean-Pierre Martin,Government RFP,,,Europe
OPP01174,ACC0002,Indian Navy,Rafale F3-R — Egypt (2 units),Rafale F3-R,2,156059347.77,Qualification,25,2022-05-30,2021-12-02,Marc Dupont,Referral,,,Africa
OPP01175,ACC0004,UAE Air Force,Offset Industrial Package — UAE (11 units),Offset Industrial Package,11,184326022.67,Qualification,25,2022-10-03,2020-04-12,Isabelle Bernard,Air Show,,,Middle East
OPP01176,ACC0026,Singapore Air Force,Rafale F4 — Qatar (2 units),Rafale F4,2,175761334.77,Qualification,25,2027-04-19,2023-02-05,Marc Dupont,Government RFP,,,Middle East
OPP01177,ACC0002,Indian Navy,Training Program — Egypt (12 units),Training Program,12,33869364.28,Closed Won,100,2023-01-01,2021-02-11,Sophie Leclerc,Diplomatic Channel,689.0,,Africa
OPP01178,ACC0004,UAE Air Force,Falcon 10X — UAE (6 units),Falcon 10X,6,476699177.79,Qualification,25,2024-11-01,2022-08-25,Isabelle Bernard,Diplomatic Channel,,,Middle East
OPP01179,ACC0014,HAL (Hindustan Aeronautics),Training Program — UAE (5 units),Training Program,5,13103007.35,Closed Won,100,2021-09-14,2018-07-16,Sophie Leclerc,Referral,1156.0,,Middle East
OPP01180,ACC0004,UAE Air Force,Upgrade EW Suite — UAE (4 units),Upgrade EW Suite,4,28378381.28,Prospecting,10,2020-02-27,2018-08-05,Isabelle Bernard,Direct Contact,,,Middle East
OPP01181,ACC0008,Croatian Air Force,Rafale F4 — Croatia (1 units),Rafale F4,1,94968863.47,Proposal,50,2020-12-03,2017-05-19,Isabelle Bernard,Referral,,,Europe
OPP01182,ACC0022,Lockheed Martin India,Rafale F4 — Egypt (1 units),Rafale F4,1,88704135.74,Proposal,50,2024-03-10,2023-11-03,Isabelle Bernard,Direct Contact,,,Africa
OPP01183,ACC0007,Indonesian Air Force,Training Program — Indonesia (1 units),Training Program,1,2752003.61,Qualification,25,2023-12-01,2021-04-03,Antoine Morel,Air Show,,,Asia
OPP01184,ACC0021,Boeing India,Falcon 10X — India (1 units),Falcon 10X,1,75934856.25,Closed Lost,0,2024-07-23,2020-11-25,Marc Dupont,Referral,1336.0,,Asia
OPP01185,ACC0001,Indian Air Force,Offset Industrial Package — India (4 units),Offset Industrial Package,4,64630539.9,Closed Won,100,2024-07-21,2020-10-28,Isabelle Bernard,Direct Contact,1362.0,,Asia
OPP01186,ACC0013,Tata Advanced Systems,Rafale F3-R — France (2 units),Rafale F3-R,2,182877884.77,Closed Won,100,2023-06-21,2020-03-23,Isabelle Bernard,Direct Contact,1185.0,,Europe
OPP01187,ACC0004,UAE Air Force,Offset Industrial Package — UAE (12 units),Offset Industrial Package,12,183688364.93,Proposal,50,2025-03-15,2022-10-27,Isabelle Bernard,Government RFP,,,Middle East
OPP01188,ACC0016,Reliance Defence,Falcon 8X — Qatar (1 units),Falcon 8X,1,56052602.35,Prospecting,10,2021-09-21,2020-01-29,Antoine Morel,Referral,,,Middle East
OPP01189,ACC0019,Collins Aerospace India,MRO Contract Rafale — Spain (10 units),MRO Contract Rafale,10,48419018.06,Proposal,50,2025-08-28,2023-11-27,Marc Dupont,Diplomatic Channel,,,Europe
OPP01190,ACC0022,Lockheed Martin India,Rafale F3-R — Egypt (2 units),Rafale F3-R,2,169572338.42,Closed Won,100,2021-11-06,2020-08-07,Isabelle Bernard,Direct Contact,456.0,,Africa
